latitude,longitude,acq_date,fire_occurred,temperature,humidity,wind_speed,precipitation,elevation,vpd
26.9,82.1,2013-10-25,0,24.73,74.35,0.87,0.0,97.0,0.8
28.1,81.8,2016-04-14,1,31.05,16.08,2.78,0.02,163.0,3.781
30.5,83.8,2019-06-11,0,1.08,64.17,2.85,0.07,5856.0,0.237
28.4,84.3,2016-10-04,0,8.89,92.48,1.18,23.61,3449.0,0.086
27.8,84.7,2024-03-15,1,13.81,38.01,1.71,0.0,559.0,0.979
28.0,82.2,2017-04-12,1,26.3,19.68,2.17,0.0,344.0,2.748
27.3,85.4,2024-07-07,0,22.66,94.25,1.29,12.97,361.0,0.158
27.6,81.2,2014-05-19,0,36.39,17.01,5.98,0.0,121.0,5.037
26.4,83.3,2022-08-17,0,29.92,74.1,2.22,0.0,80.0,1.094
28.8,80.3,2019-05-06,1,30.79,16.66,3.4,0.0,189.0,3.7
27.2,86.8,2021-03-25,1,22.14,25.38,3.5,0.0,1767.0,1.99
30.0,88.6,2020-05-07,0,-0.99,52.96,3.9,0.56,5221.0,0.267
30.4,89.3,2013-10-08,0,-1.9,48.86,2.87,0.0,5046.0,0.272
28.4,82.3,2019-05-22,1,22.0,37.43,2.31,0.63,1659.0,1.654
28.7,82.0,2018-05-20,1,27.09,34.97,2.02,0.04,982.0,2.331
27.6,86.3,2020-04-23,0,11.35,73.34,1.44,1.3,1928.0,0.358
26.9,81.2,2020-04-30,0,30.85,42.55,1.33,0.13,121.0,2.559
28.0,82.2,2016-04-05,1,28.24,27.09,2.66,0.04,344.0,2.795
26.9,87.3,2023-03-13,1,20.61,41.46,1.57,0.72,913.0,1.421
28.4,81.4,2014-04-26,1,31.86,25.64,2.57,0.0,233.0,3.508
28.6,81.3,2023-04-29,1,28.33,40.21,1.49,0.81,243.0,2.304
29.6,82.3,2025-02-19,1,-7.74,73.64,1.96,0.0,2649.0,0.09
28.9,80.8,2016-04-28,1,28.89,12.96,1.79,0.0,906.0,3.464
29.3,89.0,2023-04-14,0,1.63,47.95,2.08,0.0,4011.0,0.358
27.0,86.2,2021-03-22,1,24.42,27.1,2.36,0.0,220.0,2.231
29.1,80.2,2024-04-19,1,31.57,22.01,3.12,0.01,677.0,3.619
27.9,84.4,2021-03-29,1,21.46,35.46,1.51,0.22,751.0,1.651
27.4,85.8,2016-04-24,1,24.42,21.02,2.33,0.04,1193.0,2.417
26.5,81.8,2013-06-11,0,35.36,49.21,3.63,4.48,101.0,2.913
29.2,81.9,2017-11-28,0,6.2,60.65,1.36,0.0,2155.0,0.373
28.1,82.1,2022-04-22,1,31.21,31.82,2.56,1.11,930.0,3.1
27.5,89.0,2021-07-25,0,15.0,91.46,1.56,9.66,4301.0,0.146
28.9,81.5,2023-06-04,1,26.84,37.47,1.65,0.0,1125.0,2.209
26.9,88.8,2023-03-12,0,18.88,43.65,1.21,0.08,217.0,1.229
28.2,84.5,2020-02-09,0,9.77,54.19,1.64,0.0,1085.0,0.554
26.8,87.2,2014-04-19,1,24.92,33.65,2.07,0.16,188.0,2.092
26.9,89.1,2021-09-15,0,19.6,86.03,0.46,3.52,436.0,0.319
27.5,82.6,2018-09-02,0,27.01,92.5,1.65,13.11,108.0,0.268
28.9,80.1,2020-03-01,1,18.33,66.28,1.39,0.96,198.0,0.711
29.1,81.4,2016-04-11,1,25.33,25.28,1.85,0.0,1115.0,2.414
28.1,83.6,2021-03-30,0,23.25,26.66,2.61,0.05,618.0,2.092
28.4,81.8,2022-03-03,0,15.24,54.0,1.65,0.03,941.0,0.797
27.1,83.3,2015-07-25,0,29.59,81.3,3.15,8.53,84.0,0.775
28.5,81.5,2017-04-12,1,29.32,18.6,2.12,0.0,1056.0,3.321
27.4,85.3,2020-04-10,1,24.58,33.84,1.67,0.0,606.0,2.044
26.8,82.0,2024-08-17,0,29.52,86.2,1.37,4.84,98.0,0.57
27.0,86.1,2019-03-23,1,23.02,26.28,2.56,0.0,280.0,2.074
28.7,82.5,2015-12-28,1,10.55,41.93,1.7,0.0,2178.0,0.74
29.5,84.2,2021-11-29,0,-8.85,42.24,1.97,0.0,4695.0,0.181
28.9,80.4,2013-05-05,0,30.01,16.77,1.31,0.0,220.0,3.534
27.8,85.0,2021-03-20,1,15.54,37.22,1.82,0.14,417.0,1.108
27.6,86.1,2024-05-01,1,17.6,27.81,2.66,0.0,1501.0,1.453
28.2,84.2,2018-03-11,0,16.6,38.96,1.79,4.14,633.0,1.153
28.8,80.4,2019-04-22,1,23.99,49.64,0.98,1.51,208.0,1.502
30.0,80.9,2023-12-13,0,-2.69,70.2,1.48,0.0,5319.0,0.149
28.0,82.1,2024-04-19,1,32.17,22.18,3.39,0.0,209.0,3.736
29.0,80.9,2016-04-26,1,28.02,12.47,1.61,0.0,1301.0,3.312
29.0,81.1,2024-04-20,1,25.52,23.2,1.99,0.0,1105.0,2.509
29.9,82.7,2019-08-08,0,6.35,76.98,1.59,0.59,5147.0,0.221
27.8,80.3,2013-03-07,0,21.14,44.52,2.16,0.01,150.0,1.392
29.9,80.5,2018-02-04,0,-0.98,40.63,1.7,0.0,2223.0,0.338
27.7,83.8,2024-05-06,1,31.75,22.79,2.16,0.69,560.0,3.62
29.7,81.2,2018-12-26,1,1.37,55.17,1.36,0.0,2887.0,0.302
29.5,85.0,2014-12-29,0,-15.41,68.58,2.54,0.0,4827.0,0.058
28.6,80.7,2023-06-10,1,36.18,28.5,1.46,0.05,164.0,4.29
27.8,83.8,2021-04-02,1,19.74,17.44,1.86,0.0,1141.0,1.9
29.1,81.2,2019-05-09,1,27.02,20.5,1.91,0.0,1412.0,2.838
26.5,87.2,2024-08-18,0,28.42,84.26,1.09,6.56,77.0,0.61
28.2,83.8,2012-09-29,0,21.47,90.18,1.34,0.01,1770.0,0.251
27.4,85.2,2015-06-10,0,31.8,37.0,1.65,2.97,781.0,2.962
28.2,81.8,2016-04-09,1,31.04,15.27,2.63,0.0,244.0,3.815
29.4,85.7,2024-02-11,0,-13.92,58.3,2.68,0.0,5236.0,0.087
30.5,81.5,2014-10-26,0,-4.18,67.96,2.18,0.28,5294.0,0.144
27.3,86.3,2024-04-24,1,15.91,41.24,2.5,0.0,1417.0,1.062
30.4,83.0,2020-01-16,0,-17.01,95.6,5.55,2.0,4902.0,0.007
29.7,82.0,2023-12-25,1,5.44,44.4,1.31,0.0,2126.0,0.5
28.4,81.1,2022-04-23,1,30.1,23.77,2.58,0.0,143.0,3.253
27.5,85.1,2023-01-13,1,14.43,53.51,1.35,0.0,1246.0,0.764
28.6,81.9,2023-06-11,1,29.47,41.19,1.87,1.77,1245.0,2.42
29.9,80.6,2020-04-19,0,3.49,80.93,1.73,1.05,1516.0,0.15
30.1,83.5,2013-11-06,0,-7.47,72.76,2.85,0.0,4805.0,0.095
26.4,86.7,2019-10-14,0,23.86,83.82,0.98,0.0,67.0,0.479
26.9,84.7,2023-11-19,0,22.52,73.15,1.03,0.0,74.0,0.733
28.7,81.3,2018-04-25,1,30.43,26.48,1.7,0.18,594.0,3.197
29.2,80.3,2024-04-09,1,27.81,16.48,2.05,0.0,715.0,3.122
28.3,86.8,2019-12-18,0,-15.08,54.66,3.11,0.0,4924.0,0.086
28.9,86.8,2023-03-17,0,-3.75,43.69,3.14,0.27,5267.0,0.261
29.1,80.7,2015-05-31,1,30.51,30.16,1.46,1.43,1600.0,3.051
26.8,82.5,2023-11-19,0,21.33,65.12,1.17,0.0,94.0,0.885
29.9,83.9,2012-08-05,0,7.85,70.35,2.13,0.58,4827.0,0.315
26.4,85.8,2020-02-17,0,19.66,56.36,1.72,0.0,59.0,0.999
29.1,87.9,2014-02-28,0,-6.9,55.84,3.18,0.04,4197.0,0.161
27.8,88.1,2014-01-23,0,-7.95,68.35,3.08,0.0,5818.0,0.106
28.9,80.3,2024-04-08,1,27.34,18.09,2.24,0.0,219.0,2.979
27.2,80.6,2020-04-06,0,28.12,33.87,2.9,0.0,135.0,2.517
27.7,84.6,2016-04-10,1,32.21,13.77,3.93,0.0,633.0,4.149
28.8,81.2,2014-05-11,1,26.76,26.85,1.73,0.14,522.0,2.572
27.1,85.0,2023-12-08,0,18.98,70.21,1.81,0.05,113.0,0.654
28.7,85.7,2015-11-10,0,-7.3,69.72,2.2,0.0,4787.0,0.107
28.7,80.3,2017-01-31,0,17.32,46.0,1.82,0.0,173.0,1.068
26.7,86.8,2017-04-09,1,31.14,18.13,3.8,0.04,196.0,3.708
30.4,86.9,2013-07-30,0,6.55,52.54,2.63,1.09,4847.0,0.461
28.5,82.6,2018-06-26,0,21.84,70.71,2.34,11.44,2359.0,0.767
28.0,84.3,2021-02-22,1,16.47,38.19,1.72,0.0,585.0,1.158
27.1,85.3,2023-03-11,1,24.86,34.18,1.5,0.0,128.0,2.068
27.9,80.4,2021-04-28,0,35.0,16.83,1.41,0.0,156.0,4.676
27.5,83.9,2017-04-05,1,27.6,39.59,1.58,10.49,686.0,2.231
27.8,80.3,2016-01-13,0,18.55,31.29,0.99,0.0,150.0,1.468
27.2,84.7,2024-12-06,1,16.3,60.15,1.21,0.0,113.0,0.739
27.2,85.7,2015-12-22,0,14.38,43.97,1.16,0.0,410.0,0.918
27.8,83.3,2016-04-08,1,24.03,26.9,2.76,0.0,1189.0,2.185
26.7,81.1,2016-03-01,0,24.13,16.66,1.4,0.0,122.0,2.506
27.9,85.2,2018-04-02,1,16.17,51.39,1.83,0.14,539.0,0.894
26.5,84.2,2021-06-16,0,28.65,86.91,1.45,27.37,80.0,0.514
29.4,88.5,2013-01-06,0,-12.61,25.43,4.16,0.0,4882.0,0.173
28.2,84.4,2021-03-26,1,20.24,25.24,2.04,0.0,659.0,1.774
28.9,80.2,2020-04-11,1,26.5,44.49,2.66,0.01,207.0,1.922
29.5,80.3,2018-01-28,0,9.16,35.01,1.68,0.0,1402.0,0.754
26.9,86.9,2023-04-10,1,23.69,29.43,2.61,0.23,206.0,2.067
27.3,85.7,2021-03-29,1,21.03,36.52,1.53,0.16,836.0,1.582
29.0,81.1,2014-05-16,1,25.98,30.5,1.76,0.0,1105.0,2.333
30.4,82.9,2015-03-04,0,-18.21,91.8,3.71,4.07,4693.0,0.012
29.0,81.5,2013-12-30,0,9.83,50.29,1.11,0.3,1580.0,0.604
28.9,80.4,2018-11-27,0,17.53,62.58,0.74,0.0,220.0,0.75
28.6,85.0,2022-08-23,0,8.6,85.33,1.99,7.28,5675.0,0.164
26.5,80.2,2014-04-25,0,33.39,20.97,2.71,0.0,130.0,4.063
29.3,80.4,2021-03-15,1,15.59,29.36,1.83,0.0,1340.0,1.251
29.4,82.5,2024-11-16,1,-2.23,43.45,1.81,0.0,4619.0,0.293
28.7,81.2,2021-03-28,1,27.68,22.71,1.51,0.0,1097.0,2.868
27.4,84.5,2018-03-25,1,27.32,21.34,1.66,0.01,383.0,2.858
29.4,81.0,2018-03-27,1,13.59,23.33,2.0,0.0,2314.0,1.193
27.3,86.1,2023-04-20,1,18.47,42.84,2.46,0.29,1197.0,1.215
28.3,82.2,2024-04-24,1,17.47,36.51,2.78,0.0,1022.0,1.267
26.8,85.3,2024-02-20,0,22.69,34.1,1.51,0.3,82.0,1.817
28.8,82.3,2014-05-21,1,11.34,44.84,1.76,0.0,1115.0,0.741
28.9,81.0,2016-04-11,1,25.33,25.28,1.85,0.0,956.0,2.414
28.3,81.9,2017-05-04,1,26.37,31.64,1.92,2.27,1124.0,2.349
28.0,83.0,2021-04-27,1,25.86,22.13,2.36,0.0,1092.0,2.596
29.5,83.9,2014-08-13,0,6.6,78.84,2.92,2.2,5256.0,0.206
28.2,85.5,2013-12-08,0,4.4,67.57,1.12,0.0,4207.0,0.271
27.5,84.3,2025-04-01,1,28.13,13.99,1.65,0.0,196.0,3.276
27.7,80.0,2023-11-25,0,19.68,50.01,1.39,0.0,150.0,1.146
28.1,84.2,2014-04-17,1,22.54,35.37,2.18,0.02,746.0,1.766
27.8,84.7,2025-04-24,1,19.58,32.06,1.86,0.0,559.0,1.548
27.7,83.7,2021-04-23,1,29.05,32.24,2.28,0.64,838.0,2.722
27.4,84.8,2023-04-18,1,29.38,26.87,2.46,0.0,394.0,2.994
27.1,80.2,2019-08-17,0,27.64,89.15,2.96,3.04,139.0,0.402
30.4,83.9,2017-05-15,0,-1.7,71.29,3.36,2.05,5805.0,0.155
29.3,88.9,2014-04-15,0,-2.31,39.02,2.42,0.0,3829.0,0.314
29.7,80.4,2021-03-21,1,16.3,35.11,1.77,0.0,899.0,1.203
30.2,83.6,2012-03-02,0,-13.62,66.36,4.59,0.0,4704.0,0.072
30.1,84.4,2019-01-17,0,-15.81,82.19,5.14,0.0,5504.0,0.032
27.3,84.9,2024-04-04,1,26.79,27.62,2.54,0.0,370.0,2.549
26.7,87.0,2018-08-27,0,28.24,84.64,1.67,1.01,94.0,0.589
28.2,86.4,2012-12-04,0,-1.8,35.8,1.7,0.0,4926.0,0.344
26.3,80.9,2016-01-19,0,15.53,48.0,1.74,9.22,124.0,0.917
28.4,83.4,2022-03-08,1,6.08,62.02,1.66,0.0,1205.0,0.357
28.0,85.2,2016-04-14,1,18.66,32.0,2.07,0.12,1228.0,1.463
30.3,82.0,2024-12-25,0,-15.2,83.78,2.15,0.15,5388.0,0.03
27.7,87.3,2023-05-12,0,12.14,53.57,2.16,0.0,2748.0,0.657
28.5,83.4,2016-04-16,1,13.0,44.12,2.14,0.12,2157.0,0.837
29.1,80.2,2014-05-22,1,33.21,20.01,3.27,0.0,677.0,4.071
28.7,82.0,2014-06-10,1,32.33,18.01,2.33,0.23,982.0,3.972
28.7,82.0,2021-04-04,1,20.7,13.16,2.13,0.0,982.0,2.12
27.7,85.8,2022-08-26,0,22.78,88.73,1.22,5.29,1095.0,0.312
29.6,86.8,2014-05-22,0,0.73,47.69,4.31,0.04,5306.0,0.337
29.6,81.8,2017-12-22,1,3.99,35.93,1.42,0.0,1913.0,0.521
28.8,80.2,2022-03-25,1,25.3,38.25,2.45,0.0,179.0,1.991
26.8,87.6,2014-05-17,1,26.93,32.65,1.94,0.0,1108.0,2.391
28.6,87.2,2024-08-02,0,7.87,75.15,2.26,2.76,4294.0,0.264
27.9,84.0,2024-04-06,1,22.91,31.12,2.12,0.0,676.0,1.925
28.6,81.0,2022-05-05,1,30.14,41.81,1.51,4.63,158.0,2.489
27.5,84.4,2021-03-31,1,29.0,18.25,2.33,2.14,416.0,3.275
27.7,82.8,2017-04-11,1,29.27,13.59,2.63,0.0,171.0,3.516
30.0,87.1,2012-11-16,0,-12.11,38.86,1.67,0.0,5363.0,0.148
29.1,87.3,2022-07-21,0,8.21,69.15,2.12,12.37,4931.0,0.336
28.7,81.7,2024-05-01,1,24.46,17.89,2.72,0.0,1568.0,2.519
27.2,85.8,2021-04-04,1,26.68,10.46,2.09,0.0,557.0,3.133
26.7,87.9,2024-03-14,1,25.21,24.63,2.72,0.0,309.0,2.418
30.5,82.6,2014-05-04,0,-1.44,72.3,3.21,0.93,5099.0,0.152
30.3,88.7,2016-06-19,0,8.23,65.35,1.51,3.75,5433.0,0.378
27.1,87.5,2021-04-04,1,21.54,16.07,2.01,0.0,1102.0,2.158
26.8,87.3,2022-03-25,1,21.91,40.9,2.5,0.36,346.0,1.554
29.0,83.4,2014-11-23,0,-7.55,37.33,1.44,0.0,5235.0,0.217
27.0,89.4,2021-10-09,0,18.4,87.85,0.25,1.9,1476.0,0.257
28.4,81.6,2014-05-01,1,28.77,22.78,1.67,1.02,268.0,3.052
26.7,87.9,2021-03-24,1,29.48,23.91,4.4,0.28,309.0,3.133
28.2,82.0,2024-04-14,1,30.97,25.08,1.31,0.04,474.0,3.36
28.7,89.1,2014-02-25,0,-6.18,42.4,3.51,0.0,5243.0,0.222
27.4,84.7,2023-04-13,1,26.8,28.81,1.72,0.0,401.0,2.509
29.2,80.8,2024-05-05,1,29.99,20.06,1.56,0.0,2114.0,3.39
27.9,85.1,2016-04-08,1,17.77,36.39,2.19,0.0,953.0,1.294
28.1,84.5,2023-04-17,1,24.35,35.69,1.98,0.0,703.0,1.96
28.1,83.7,2021-04-04,1,19.41,15.22,1.99,0.0,1532.0,1.911
26.5,84.9,2021-01-31,0,13.58,42.76,1.42,0.0,65.0,0.89
29.4,86.9,2024-01-02,0,-12.43,44.42,1.86,0.0,4589.0,0.131
27.6,85.5,2016-11-16,0,15.69,43.99,1.11,0.0,1497.0,0.998
27.1,85.9,2019-03-20,1,23.9,32.03,2.11,0.23,595.0,2.016
27.6,82.9,2024-04-21,1,32.92,15.89,4.29,0.0,110.0,4.212
28.8,81.2,2017-04-16,1,25.78,28.11,1.8,0.0,522.0,2.385
28.6,81.3,2024-04-19,1,32.04,22.09,2.83,0.0,243.0,3.713
26.8,89.5,2015-09-04,0,19.19,93.84,0.5,13.63,521.0,0.137
28.9,80.2,2025-03-28,1,27.1,22.14,2.85,0.0,207.0,2.792
28.2,85.4,2021-07-13,0,15.05,89.91,2.32,11.45,3773.0,0.173
27.7,83.5,2024-04-25,1,32.49,14.56,3.6,0.0,241.0,4.176
28.6,82.0,2016-04-11,1,25.63,27.29,2.59,0.0,921.0,2.391
30.1,84.7,2024-02-18,0,-12.8,77.78,4.96,0.0,5539.0,0.051
28.7,82.5,2020-11-13,1,12.61,46.79,1.31,0.0,2178.0,0.777
28.5,82.1,2014-05-14,1,25.74,34.73,2.32,0.01,1051.0,2.161
28.8,80.9,2018-04-24,1,26.29,26.38,1.32,0.06,339.0,2.517
28.6,82.7,2018-02-11,0,8.96,34.55,1.25,0.01,2940.0,0.749
27.7,83.6,2023-04-29,1,28.74,40.7,1.55,3.71,904.0,2.34
27.1,85.8,2016-03-20,1,27.8,24.4,2.06,0.0,402.0,2.825
30.4,86.9,2022-03-26,0,-5.04,42.32,4.16,0.02,4847.0,0.242
28.5,81.7,2025-04-24,1,25.04,23.83,2.26,0.0,644.0,2.419
27.4,85.1,2021-04-01,1,23.71,19.6,1.73,3.36,491.0,2.358
27.9,88.8,2017-02-16,0,-4.45,65.95,1.6,0.0,5532.0,0.15
28.7,81.3,2016-04-13,1,29.74,18.64,2.95,0.0,594.0,3.401
26.8,84.7,2015-05-05,0,32.43,22.64,1.83,0.0,72.0,3.769
28.3,83.8,2016-04-15,1,11.43,44.03,1.94,0.0,1632.0,0.756
28.9,80.6,2019-05-09,1,29.54,17.13,1.99,0.0,639.0,3.425
27.6,86.1,2013-01-16,0,6.38,31.31,1.83,0.0,1501.0,0.659
29.6,88.2,2013-10-11,0,1.9,49.59,1.59,0.0,4700.0,0.353
29.0,80.4,2024-04-30,1,27.23,23.51,1.79,0.32,472.0,2.764
29.0,80.5,2015-05-30,1,31.88,24.99,1.37,0.07,1184.0,3.542
27.9,82.9,2023-04-16,1,24.99,34.44,2.27,0.0,365.0,2.076
27.6,83.8,2017-04-25,1,31.75,26.73,3.43,0.04,746.0,3.435
29.8,81.8,2024-01-07,1,-8.02,47.71,1.57,0.0,3064.0,0.175
28.4,87.7,2021-03-22,0,-3.26,53.86,2.43,0.0,5161.0,0.222
26.8,82.5,2012-04-08,0,30.11,30.21,1.77,0.0,94.0,2.98
28.1,87.7,2017-06-19,0,9.12,78.61,3.06,4.89,4736.0,0.248
28.6,82.1,2018-05-23,1,28.85,31.68,1.82,6.17,1023.0,2.713
26.5,87.0,2023-02-24,0,22.57,30.74,1.87,0.01,78.0,1.896
27.5,80.9,2012-09-29,0,25.72,80.35,1.21,0.0,138.0,0.65
27.8,83.2,2025-04-04,1,22.05,20.1,2.95,0.0,570.0,2.119
28.2,84.7,2016-12-10,0,10.98,48.93,1.12,0.0,1776.0,0.67
27.0,87.4,2021-04-11,1,24.37,15.62,2.3,0.02,1548.0,2.574
27.5,84.6,2016-03-21,1,27.21,20.33,3.43,0.0,356.0,2.876
29.0,80.2,2021-04-11,1,28.66,11.93,2.37,0.0,239.0,3.459
27.4,86.0,2023-04-18,1,18.06,40.64,2.23,0.01,833.0,1.23
26.4,87.3,2013-06-28,0,28.23,84.84,0.97,12.53,67.0,0.581
27.7,82.5,2016-04-15,1,34.15,14.57,3.21,0.0,553.0,4.582
27.5,85.5,2022-02-07,0,9.49,75.53,1.33,0.0,2219.0,0.29
28.0,80.7,2024-12-22,0,16.53,48.3,1.11,0.0,145.0,0.972
30.0,83.0,2014-07-26,0,8.44,69.03,1.98,2.32,4734.0,0.342
27.4,84.8,2024-04-25,1,28.4,18.48,2.13,0.0,394.0,3.154
27.9,82.9,2021-04-27,1,25.86,22.13,2.36,0.0,365.0,2.596
28.9,80.2,2015-05-29,1,34.1,20.41,2.17,1.15,207.0,4.257
28.1,84.4,2013-09-29,0,21.23,84.7,1.1,1.7,1387.0,0.386
28.5,81.2,2016-01-08,1,18.31,37.75,1.91,0.02,163.0,1.31
27.6,85.8,2024-03-19,1,18.33,30.63,1.8,2.57,1723.0,1.462
29.2,80.4,2024-04-26,1,28.15,19.44,1.61,0.0,1121.0,3.072
27.6,82.0,2016-06-28,0,33.04,60.77,3.22,0.13,116.0,1.978
30.5,84.0,2014-09-04,0,3.16,72.87,2.81,0.93,5416.0,0.208
27.2,85.3,2019-05-07,0,31.74,21.78,2.18,0.0,283.0,3.665
27.4,86.0,2023-04-13,1,16.02,38.87,1.92,0.0,833.0,1.113
26.8,86.4,2021-04-02,1,24.35,17.24,1.84,0.0,182.0,2.522
29.0,80.5,2016-04-27,1,28.08,13.16,1.79,0.0,1184.0,3.298
29.9,87.1,2016-06-25,0,7.52,65.57,1.88,1.32,5332.0,0.357
28.7,82.3,2020-01-28,0,7.0,67.89,1.33,0.54,1786.0,0.322
29.3,83.2,2018-11-14,0,-10.05,86.58,3.11,0.11,4832.0,0.038
27.4,84.0,2024-04-09,1,28.87,15.26,2.4,0.0,209.0,3.369
27.2,81.9,2012-01-18,0,16.34,62.41,1.07,0.0,108.0,0.698
27.5,84.9,2021-03-20,1,24.1,29.65,2.22,0.07,793.0,2.112
30.2,81.1,2021-08-02,0,9.43,82.78,2.53,0.09,4826.0,0.204
27.8,86.3,2023-01-28,1,-3.14,29.66,1.38,0.0,2213.0,0.341
28.4,84.7,2024-03-13,0,-2.59,73.19,2.24,0.0,5235.0,0.135
26.6,84.2,2016-07-23,0,28.83,86.06,1.85,11.56,78.0,0.553
28.8,81.2,2024-05-02,1,22.98,15.74,1.75,0.0,522.0,2.364
29.4,81.2,2023-05-12,0,15.61,36.91,2.11,0.0,3048.0,1.119
27.5,84.5,2021-04-25,0,30.49,20.68,1.99,0.0,455.0,3.461
26.7,80.3,2020-06-24,0,32.54,62.16,2.09,2.82,118.0,1.855
27.2,85.8,2015-03-08,0,21.63,36.29,1.94,0.0,557.0,1.647
26.5,88.0,2020-03-20,0,23.15,55.11,1.44,2.62,120.0,1.273
29.0,85.1,2021-07-28,0,7.68,69.23,1.63,4.85,5319.0,0.323
28.3,81.9,2016-04-10,1,25.28,23.68,2.33,0.0,1124.0,2.458
28.4,81.5,2021-03-17,0,25.97,22.48,2.14,0.0,599.0,2.601
27.2,80.8,2016-11-10,0,20.57,36.33,1.06,0.0,127.0,1.542
29.7,86.4,2016-05-25,0,1.38,59.36,4.41,0.75,5635.0,0.274
28.1,84.9,2023-09-05,0,18.37,87.84,0.81,0.61,2519.0,0.257
30.4,88.5,2020-07-02,0,8.76,62.28,2.29,1.35,4836.0,0.426
29.0,89.1,2023-12-21,0,-2.46,28.86,0.94,0.0,4642.0,0.363
28.8,87.6,2014-02-18,0,-11.91,28.12,1.98,0.0,5696.0,0.176
28.6,84.2,2018-12-20,1,0.48,46.71,1.15,0.0,3972.0,0.337
27.6,83.9,2017-04-28,1,31.88,21.9,2.17,0.02,206.0,3.688
28.3,81.8,2015-06-20,1,27.64,63.15,1.37,7.67,610.0,1.364
28.9,80.9,2023-06-09,1,30.89,36.61,1.05,5.41,851.0,2.83
27.5,81.6,2020-04-24,0,28.83,42.83,1.74,1.04,117.0,2.268
28.2,87.8,2021-06-25,0,8.16,84.21,2.96,1.57,4684.0,0.171
27.2,84.7,2022-04-18,1,31.76,19.78,1.64,0.0,113.0,3.763
27.2,85.5,2024-04-10,1,28.88,18.0,2.23,0.0,176.0,3.262
30.5,89.1,2022-10-17,0,-1.49,42.56,3.21,0.03,4930.0,0.315
28.8,87.6,2020-01-29,0,-11.32,58.23,4.07,0.0,5696.0,0.107
28.8,82.4,2021-04-03,1,3.43,25.68,2.05,0.0,2060.0,0.581
28.4,81.7,2019-04-27,1,26.87,31.73,1.69,1.19,1133.0,2.416
27.7,86.7,2016-01-04,0,2.62,44.79,1.24,0.0,3028.0,0.407
29.0,80.9,2024-04-20,1,27.92,22.58,1.72,0.0,1301.0,2.913
28.4,81.7,2024-04-11,1,22.59,26.99,1.72,0.1,1133.0,2.001
28.9,83.1,2015-04-26,0,-1.04,83.61,1.71,0.39,3664.0,0.093
28.0,85.4,2021-04-07,0,9.84,35.25,2.32,0.01,2545.0,0.787
27.6,81.8,2017-06-08,0,34.22,45.06,2.19,2.61,120.0,2.958
29.2,80.6,2022-04-25,1,27.78,20.25,1.64,0.0,2203.0,2.976
28.5,87.0,2013-09-30,0,2.15,74.36,1.14,0.06,4790.0,0.183
28.4,81.8,2017-05-03,1,26.64,28.45,1.81,2.09,941.0,2.498
28.0,86.7,2014-08-23,0,4.39,80.28,2.08,2.11,4958.0,0.165
27.5,87.3,2021-04-03,1,7.96,33.54,2.08,0.01,2004.0,0.711
27.8,82.6,2019-08-21,0,24.83,92.0,1.56,16.37,286.0,0.251
28.6,81.3,2016-04-22,1,32.49,16.31,2.91,0.01,243.0,4.091
27.6,84.5,2014-04-15,0,29.06,28.23,2.05,0.0,192.0,2.885
28.3,82.3,2023-01-01,0,6.09,85.14,1.03,0.0,1429.0,0.14
27.7,83.1,2023-04-23,1,30.4,25.05,1.44,0.07,145.0,3.254
28.0,83.9,2014-04-10,1,21.81,29.57,1.74,0.0,754.0,1.841
28.4,85.5,2014-03-15,0,-5.54,50.77,1.74,0.0,5297.0,0.199
27.6,84.4,2021-03-16,1,25.05,26.78,1.76,0.79,186.0,2.326
27.1,85.3,2015-03-29,1,29.0,44.15,1.31,0.01,128.0,2.237
28.7,80.7,2016-04-25,1,31.73,9.23,3.7,0.0,189.0,4.25
29.1,82.0,2013-09-27,0,16.46,93.25,1.63,10.36,3926.0,0.126
29.1,81.0,2021-04-08,1,23.55,19.23,1.48,0.0,1206.0,2.346
26.4,84.3,2013-11-19,0,16.97,75.13,1.47,0.0,68.0,0.481
28.4,81.4,2023-04-23,1,27.99,29.36,1.84,0.0,233.0,2.669
28.7,82.5,2014-06-08,0,24.66,30.83,2.75,0.78,2178.0,2.147
28.0,89.0,2019-05-27,0,3.65,77.07,2.53,9.05,4952.0,0.182
28.0,81.7,2016-04-24,1,30.68,11.44,3.72,0.0,135.0,3.907
27.8,88.1,2015-01-21,0,-9.42,44.39,2.6,0.0,5818.0,0.166
28.1,84.4,2024-05-02,1,23.11,13.47,2.41,0.0,1387.0,2.447
28.8,80.8,2019-05-08,1,29.17,18.42,1.96,0.0,256.0,3.3
29.9,89.4,2023-06-05,0,4.98,44.34,3.99,0.0,4576.0,0.485
28.8,83.6,2014-10-30,0,-8.87,76.83,1.79,0.09,5678.0,0.072
28.8,81.4,2016-04-24,1,24.13,15.58,1.91,0.0,405.0,2.539
27.7,82.7,2017-04-12,1,30.69,13.24,2.27,0.0,182.0,3.83
27.2,85.1,2020-12-03,0,17.81,63.82,1.37,0.0,188.0,0.738
28.3,82.0,2018-04-23,1,23.82,23.66,1.88,0.0,778.0,2.253
29.6,86.6,2024-02-08,0,-15.51,47.84,4.72,0.0,5098.0,0.095
27.9,83.6,2016-04-24,1,24.44,16.59,2.35,0.0,784.0,2.555
28.8,82.2,2024-06-18,1,16.69,59.37,2.32,2.92,2373.0,0.772
